,track_id,artist,raga,tradition,relative_part,audio_path,split
49,Sanjay_Subrahmanyan.Vallabha_Nayakasya,Sanjay_Subrahmanyan,Bēgaḍa,carnatic,"RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Sanjay_Subrahmanyan/Kutcheri,_Live_at_Gokhale_Hall/Vallabha_Nayakasya/Vallabha_Nayakasya.mp3","C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Sanjay_Subrahmanyan\Kutcheri,_Live_at_Gokhale_Hall\Vallabha_Nayakasya\Vallabha_Nayakasya.mp3",val
50,S__Sowmya.Yarukkahilum,S__Sowmya,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/S__Sowmya/Bharat_Sangeet_Utsav/Yarukkahilum/Yarukkahilum.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\S__Sowmya\Bharat_Sangeet_Utsav\Yarukkahilum\Yarukkahilum.mp3,train
51,Ranjani_Guruprasad.Nadopasana,Ranjani_Guruprasad,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Ranjani_Guruprasad/December_Season_2010/Nadopasana/Nadopasana.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Ranjani_Guruprasad\December_Season_2010\Nadopasana\Nadopasana.mp3,test
52,Bombay_Jayashri.Shankari_Neeve,Bombay_Jayashri,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Bombay_Jayashri/December_Season_2008/Shankari_Neeve/Shankari_Neeve.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Bombay_Jayashri\December_Season_2008\Shankari_Neeve\Shankari_Neeve.mp3,train
53,Kunnakkudi_M_Balamuralikrishna.Nadopasana,Kunnakkudi_M_Balamuralikrishna,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Kunnakkudi_M_Balamuralikrishna/December_Season_2009/Nadopasana/Nadopasana.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Kunnakkudi_M_Balamuralikrishna\December_Season_2009\Nadopasana\Nadopasana.mp3,train
54,Nithyasree_Mahadevan.Va_Muruga_Va,Nithyasree_Mahadevan,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Nithyasree_Mahadevan/December_Season_2008/Va_Muruga_Va/Va_Muruga_Va.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Nithyasree_Mahadevan\December_Season_2008\Va_Muruga_Va\Va_Muruga_Va.mp3,train
55,Nithyasree_Mahadevan.Tyagarajaya_Namaste,Nithyasree_Mahadevan,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Nithyasree_Mahadevan/December_Season_2009/Tyagarajaya_Namaste/Tyagarajaya_Namaste.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Nithyasree_Mahadevan\December_Season_2009\Tyagarajaya_Namaste\Tyagarajaya_Namaste.mp3,train
56,O__S__Thyagarajan.Varnnam_Intachalamu,O__S__Thyagarajan,Bēgaḍa,carnatic,"RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Varnnam_Intachalamu/Varnnam_Intachalamu.mp3","C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\O__S__Thyagarajan\Live_At_Sree_Rama_Seva_Mandali,_Bangalore\Varnnam_Intachalamu\Varnnam_Intachalamu.mp3",train
57,Gayathri_Venkataraghavan.Dayanidhe,Gayathri_Venkataraghavan,Bēgaḍa,carnatic,RagaDataset/Carnatic/audio/aa5f376f-06cd-4a69-9cc9-b1077104e0b0/Gayathri_Venkataraghavan/December_Season_2005/Dayanidhe/Dayanidhe.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\aa5f376f-06cd-4a69-9cc9-b1077104e0b0\Gayathri_Venkataraghavan\December_Season_2005\Dayanidhe\Dayanidhe.mp3,test
58,T__M__Krishna.Dakshinamurte,T__M__Krishna,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/T__M__Krishna/December_Season_2008/Dakshinamurte/Dakshinamurte.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\T__M__Krishna\December_Season_2008\Dakshinamurte\Dakshinamurte.mp3,train
59,M_S__Subbulakshmi.Emi_Neramu,M_S__Subbulakshmi,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/M_S__Subbulakshmi/Paddhatti/Emi_Neramu/Emi_Neramu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\M_S__Subbulakshmi\Paddhatti\Emi_Neramu\Emi_Neramu.mp3,train
60,Sanjay_Subrahmanyan.Sundareshwaraya_Namasthe,Sanjay_Subrahmanyan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sanjay_Subrahmanyan/Compositions_Of_Muthuswami_Dikshitar/Sundareshwaraya_Namasthe/Sundareshwaraya_Namasthe.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sanjay_Subrahmanyan\Compositions_Of_Muthuswami_Dikshitar\Sundareshwaraya_Namasthe\Sundareshwaraya_Namasthe.mp3,val
61,Sanjay_Subrahmanyan.Buddhi_Raadu,Sanjay_Subrahmanyan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sanjay_Subrahmanyan/December_Season_2010/Buddhi_Raadu/Buddhi_Raadu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sanjay_Subrahmanyan\December_Season_2010\Buddhi_Raadu\Buddhi_Raadu.mp3,test
62,Sanjay_Subrahmanyan.Undan_Paada_Pankayam,Sanjay_Subrahmanyan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sanjay_Subrahmanyan/Live_at_Kamarajar_Hall/Undan_Paada_Pankayam/Undan_Paada_Pankayam.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sanjay_Subrahmanyan\Live_at_Kamarajar_Hall\Undan_Paada_Pankayam\Undan_Paada_Pankayam.mp3,train
63,Sanjay_Subrahmanyan.Shankaracharyam,Sanjay_Subrahmanyan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sanjay_Subrahmanyan/Live_in_USA_-_Sanjay_Subrahmanyan/Shankaracharyam/Shankaracharyam.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sanjay_Subrahmanyan\Live_in_USA_-_Sanjay_Subrahmanyan\Shankaracharyam\Shankaracharyam.mp3,train
64,Sumithra_Vasudev.Sankaracharyam,Sumithra_Vasudev,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sumithra_Vasudev/December_Season_2011/Sankaracharyam/Sankaracharyam.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sumithra_Vasudev\December_Season_2011\Sankaracharyam\Sankaracharyam.mp3,test
65,Sumithra_Vasudev.Sri_Dakshinamurte,Sumithra_Vasudev,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sumithra_Vasudev/Tasmai_Sri_Gurave_Namaha/Sri_Dakshinamurte/Sri_Dakshinamurte.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sumithra_Vasudev\Tasmai_Sri_Gurave_Namaha\Sri_Dakshinamurte\Sri_Dakshinamurte.mp3,train
66,Amrutha_Venkatesh.Akshayalinga_Vibho,Amrutha_Venkatesh,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Amrutha_Venkatesh/December_Season_2007/Akshayalinga_Vibho/Akshayalinga_Vibho.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Amrutha_Venkatesh\December_Season_2007\Akshayalinga_Vibho\Akshayalinga_Vibho.mp3,train
67,Sikkil_Gurucharan.Sami_Ninne,Sikkil_Gurucharan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Sikkil_Gurucharan/December_Season_2007/Sami_Ninne/Sami_Ninne.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Sikkil_Gurucharan\December_Season_2007\Sami_Ninne\Sami_Ninne.mp3,train
68,Nithyasree_Mahadevan.Tukiya_Tiruvadi,Nithyasree_Mahadevan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Nithyasree_Mahadevan/December_Season_2007/Tukiya_Tiruvadi/Tukiya_Tiruvadi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Nithyasree_Mahadevan\December_Season_2007\Tukiya_Tiruvadi\Tukiya_Tiruvadi.mp3,train
69,Gayathri_Venkataraghavan.Manasu_Swamidhinamayi,Gayathri_Venkataraghavan,Śankarābharaṇaṁ,carnatic,RagaDataset/Carnatic/audio/a2f9f182-0ceb-4531-b286-b840b47a54b8/Gayathri_Venkataraghavan/December_Season_2005/Manasu_Swamidhinamayi/Manasu_Swamidhinamayi.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\a2f9f182-0ceb-4531-b286-b840b47a54b8\Gayathri_Venkataraghavan\December_Season_2005\Manasu_Swamidhinamayi\Manasu_Swamidhinamayi.mp3,test
70,Abhishek_Raghuram.Deva_Shri,Abhishek_Raghuram,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/Abhishek_Raghuram/Pravrddha_Sri_Lalgudi_Pancharatna_Kritis/Deva_Shri/Deva_Shri.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\Abhishek_Raghuram\Pravrddha_Sri_Lalgudi_Pancharatna_Kritis\Deva_Shri\Deva_Shri.mp3,train
71,T__M__Krishna.Alakalella,T__M__Krishna,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/T__M__Krishna/Madrasil_Margazhi_2006/Alakalella/Alakalella.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\T__M__Krishna\Madrasil_Margazhi_2006\Alakalella\Alakalella.mp3,train
72,T__M__Krishna.Ramakathasudha,T__M__Krishna,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/T__M__Krishna/December_Season_2000/Ramakathasudha/Ramakathasudha.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\T__M__Krishna\December_Season_2000\Ramakathasudha\Ramakathasudha.mp3,train
73,Lalgudi_GJR_Krishnan.Sharavanabhava_Guhane,Lalgudi_GJR_Krishnan,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/Lalgudi_GJR_Krishnan/December_Season_2004/Sharavanabhava_Guhane/Sharavanabhava_Guhane.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\Lalgudi_GJR_Krishnan\December_Season_2004\Sharavanabhava_Guhane\Sharavanabhava_Guhane.mp3,test
74,S__Sowmya.Karpagame,S__Sowmya,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/S__Sowmya/December_Season_1999/Karpagame/Karpagame.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\S__Sowmya\December_Season_1999\Karpagame\Karpagame.mp3,test
75,Aruna_Sairam.Nadupai,Aruna_Sairam,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/Aruna_Sairam/Madrasil_Margazhi_2006/Nadupai/Nadupai.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\Aruna_Sairam\Madrasil_Margazhi_2006\Nadupai\Nadupai.mp3,train
76,Modhumudi_Sudhakar.Rama_Namam_Bhajare,Modhumudi_Sudhakar,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/Modhumudi_Sudhakar/Modhumudi_Sudhakar_at_Arkay/Rama_Namam_Bhajare/Rama_Namam_Bhajare.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\Modhumudi_Sudhakar\Modhumudi_Sudhakar_at_Arkay\Rama_Namam_Bhajare\Rama_Namam_Bhajare.mp3,train
77,O__S__Thyagarajan.Nadupai,O__S__Thyagarajan,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/O__S__Thyagarajan/December_Season_2003/Nadupai/Nadupai.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\O__S__Thyagarajan\December_Season_2003\Nadupai\Nadupai.mp3,train
78,Gayathri_Venkataraghavan.Adum_Mayilai_-_Karpagame,Gayathri_Venkataraghavan,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/Gayathri_Venkataraghavan/December_Season_2010/Adum_Mayilai_-_Karpagame/Adum_Mayilai_-_Karpagame.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\Gayathri_Venkataraghavan\December_Season_2010\Adum_Mayilai_-_Karpagame\Adum_Mayilai_-_Karpagame.mp3,val
79,S__Somasundaram.Rama_Namamu,S__Somasundaram,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/S__Somasundaram/Madurai_Somasundaram/Rama_Namamu/Rama_Namamu.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\S__Somasundaram\Madurai_Somasundaram\Rama_Namamu\Rama_Namamu.mp3,train
80,Ramnad_Krishnan.Ramakatha_Sudarasa,Ramnad_Krishnan,Madhyamāvati,carnatic,RagaDataset/Carnatic/audio/18b1acb9-dff6-47ec-873a-b2086c8d268d/Ramnad_Krishnan/Ramnad_Krishnan_concert_at_Music_Academy_1969/Ramakatha_Sudarasa/Ramakatha_Sudarasa.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\18b1acb9-dff6-47ec-873a-b2086c8d268d\Ramnad_Krishnan\Ramnad_Krishnan_concert_at_Music_Academy_1969\Ramakatha_Sudarasa\Ramakatha_Sudarasa.mp3,train
81,Abhishek_Raghuram.Mamavasada_Varade,Abhishek_Raghuram,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Abhishek_Raghuram\December_Season_2010\Mamavasada_Varade\Mamavasada_Varade.mp3,train
82,Prasanna_Venkataraman.Chalamela,Prasanna_Venkataraman,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Prasanna_Venkataraman\December_Season_2009\Chalamela\Chalamela.mp3,train
83,T__M__Krishna.Mahisanthi_Murthim,T__M__Krishna,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\T__M__Krishna\Madrasil_Margazhi_2006\Mahisanthi_Murthim\Mahisanthi_Murthim.mp3,train
84,Amritha_Murali.Vazhimaraithirukkuthe,Amritha_Murali,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Amritha_Murali\December_Season_2009\Vazhimaraithirukkuthe\Vazhimaraithirukkuthe.mp3,test
85,Amritha_Murali.Ekkalathilum,Amritha_Murali,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Amritha_Murali\December_Season_2005\Ekkalathilum\Ekkalathilum.mp3,train
86,Sanjay_Subrahmanyan.Chalamela,Sanjay_Subrahmanyan,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Sanjay_Subrahmanyan\December_Season_2000\Chalamela\Chalamela.mp3,val
87,Sanjay_Subrahmanyan.Parakela_Saraswati,Sanjay_Subrahmanyan,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Sanjay_Subrahmanyan\December_Season_2006\Parakela_Saraswati\Parakela_Saraswati.mp3,train
88,Dr_Pantula_Rama.Budhamashrayami,Dr_Pantula_Rama,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Dr_Pantula_Rama\December_Season_2011\Budhamashrayami\Budhamashrayami.mp3,train
89,Sikkil_Gurucharan.Chalamela,Sikkil_Gurucharan,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Sikkil_Gurucharan\December_Season_2006\Chalamela\Chalamela.mp3,test
90,Nithyasree_Mahadevan.Svami_Nan_Unran,Nithyasree_Mahadevan,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Nithyasree_Mahadevan\December_Season_2002\Svami_Nan_Unran\Svami_Nan_Unran.mp3,train
91,Nisha_P_Rajagopal.Mamava_sada,Nisha_P_Rajagopal,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Nisha_P_Rajagopal\December_Season_2011\Mamava_sada\Mamava_sada.mp3,train
92,Gayathri_Girish.Chalame,Gayathri_Girish,Nāṭakurinji,carnatic,RagaDataset/Carnatic/audio/cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c\Gayathri_Girish\December_Season_2007\Chalame\Chalame.mp3,test
93,K__V__Narayanaswami.Dinamanivamsa,K__V__Narayanaswami,Harikāmbhōji,carnatic,"RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/K__V__Narayanaswami/K__V__Narayanaswami_concert_at_Dayton,_1993/Dinamanivamsa/Dinamanivamsa.mp3","C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\K__V__Narayanaswami\K__V__Narayanaswami_concert_at_Dayton,_1993\Dinamanivamsa\Dinamanivamsa.mp3",val
94,K__V__Narayanaswami.Saketha,K__V__Narayanaswami,Harikāmbhōji,carnatic,RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/K__V__Narayanaswami/December_Season_2001/Saketha/Saketha.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\K__V__Narayanaswami\December_Season_2001\Saketha\Saketha.mp3,train
95,T__M__Krishna.Enduku_Nirdaya,T__M__Krishna,Harikāmbhōji,carnatic,RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/T__M__Krishna/December_Season_2005/Enduku_Nirdaya/Enduku_Nirdaya.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\T__M__Krishna\December_Season_2005\Enduku_Nirdaya\Enduku_Nirdaya.mp3,train
96,M_S__Subbulakshmi.Dinamani_Vamsha,M_S__Subbulakshmi,Harikāmbhōji,carnatic,RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/M_S__Subbulakshmi/Paddhatti/Dinamani_Vamsha/Dinamani_Vamsha.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\M_S__Subbulakshmi\Paddhatti\Dinamani_Vamsha\Dinamani_Vamsha.mp3,train
97,Sanjay_Subrahmanyan.Yenduku_Nirdaya,Sanjay_Subrahmanyan,Harikāmbhōji,carnatic,RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/Sanjay_Subrahmanyan/December_Season_2010/Yenduku_Nirdaya/Yenduku_Nirdaya.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\Sanjay_Subrahmanyan\December_Season_2010\Yenduku_Nirdaya\Yenduku_Nirdaya.mp3,train
98,Sanjay_Subrahmanyan.Entara_Nitana,Sanjay_Subrahmanyan,Harikāmbhōji,carnatic,RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/Sanjay_Subrahmanyan/Live_at_Kamarajar_Hall/Entara_Nitana/Entara_Nitana.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\Sanjay_Subrahmanyan\Live_at_Kamarajar_Hall\Entara_Nitana\Entara_Nitana.mp3,val
99,S__Ramanathan.Dinamani_Vamsha,S__Ramanathan,Harikāmbhōji,carnatic,RagaDataset/Carnatic/audio/b08475a2-1049-433a-be8f-105bf14718fb/S__Ramanathan/Paddhatti/Dinamani_Vamsha/Dinamani_Vamsha.mp3,C:\Users\Sragv\MIR Carnatic raga identification\data\raw_audio\RagaDataset\Carnatic\audio\b08475a2-1049-433a-be8f-105bf14718fb\S__Ramanathan\Paddhatti\Dinamani_Vamsha\Dinamani_Vamsha.mp3,train
